system,seed,kpi,value
RefSim-M,1004,cycle_time_mean,593.9505986612614
RefSim-M,1004,cycle_time_std,446.03329136205883
RefSim-M,1004,fe_cycle,62.38024494672489
RefSim-M,1004,fe_system,28.338243396506122
RefSim-M,1004,inline_wait_mean,223.4427603538276
RefSim-M,1004,multi_rework_rate,6.153954935420006
RefSim-M,1004,n_breakdowns,93.0
RefSim-M,1004,n_buffer_events,266228.0
RefSim-M,1004,n_valid,42428.0
RefSim-M,1004,processing_mean,370.5078383074338
RefSim-M,1004,rework_rate,17.754784576223248
RefSim-M,1004,system_time_mean,1307.4481474497973
RefSim-M,1004,tech_availability,99.2842938542867
RefSim-M,1005,avg_breakdown_repair,1806.0297730470108
RefSim-M,1005,buffer_time_mean,15.080045995353531
RefSim-M,1005,buffer_wait_mean,710.3335132471311
RefSim-M,1005,cycle_time_mean,586.0592542181963
RefSim-M,1005,cycle_time_std,282.6594854304409
RefSim-M,1005,fe_cycle,63.19216114199813
RefSim-M,1005,fe_system,28.567230364701956
RefSim-M,1005,inline_wait_mean,215.71574590504125
RefSim-M,1005,multi_rework_rate,5.962969047004435
RefSim-M,1005,n_breakdowns,86.0
RefSim-M,1005,n_buffer_events,267317.0
RefSim-M,1005,n_valid,42613.0
RefSim-M,1005,processing_mean,370.3435083131551
RefSim-M,1005,rework_rate,17.85370661535212
RefSim-M,1005,system_time_mean,1296.3927674653276
RefSim-M,1005,tech_availability,99.35567436412268
RefSim-M,1006,avg_breakdown_repair,2082.0489059483234
RefSim-M,1006,buffer_time_mean,15.08710245276376
RefSim-M,1006,buffer_wait_mean,710.5288815866683
RefSim-M,1006,cycle_time_mean,582.259781715761
RefSim-M,1006,cycle_time_std,297.5037523068997
RefSim-M,1006,fe_cycle,63.65207374700573
RefSim-M,1006,fe_system,28.66829174616374
RefSim-M,1006,inline_wait_mean,211.6393560588902
RefSim-M,1006,multi_rework_rate,6.170637249149161
RefSim-M,1006,n_breakdowns,80.0
RefSim-M,1006,n_buffer_events,267329.0
RefSim-M,1006,n_valid,42605.0
RefSim-M,1006,processing_mean,370.62042565687085
RefSim-M,1006,rework_rate,17.894613308297146
RefSim-M,1006,system_time_mean,1292.7886633024293
RefSim-M,1006,tech_availability,99.30902399245043
RefSim-M,1007,avg_breakdown_repair,1948.3399450127602
RefSim-M,1007,buffer_time_mean,15.090211684606718
RefSim-M,1007,buffer_wait_mean,725.9221825330233
RefSim-M,1007,cycle_time_mean,599.482008007096
RefSim-M,1007,cycle_time_std,353.6698579752347
RefSim-M,1007,fe_cycle,61.819160589026744
RefSim-M,1007,fe_system,27.960885281433036
RefSim-M,1007,inline_wait_mean,228.8872627748672
RefSim-M,1007,multi_rework_rate,6.158751468367176
RefSim-M,1007,n_breakdowns,108.0
RefSim-M,1007,n_buffer_events,261764.0
RefSim-M,1007,n_valid,41713.0
RefSim-M,1007,processing_mean,370.5947452322289
RefSim-M,1007,rework_rate,17.769040826600822
RefSim-M,1007,system_time_mean,1325.4041905401193
RefSim-M,1007,tech_availability,99.12708783825592
RefSim-M,1008,avg_breakdown_repair,1803.882358203256
RefSim-M,1008,buffer_time_mean,15.088338219994325
RefSim-M,1008,buffer_wait_mean,715.0065024118037
RefSim-M,1008,cycle_time_mean,587.4977773574199
RefSim-M,1008,cycle_time_std,357.2544455070597
RefSim-M,1008,fe_cycle,63.06868026374387
RefSim-M,1008,fe_system,28.447284244148708
RefSim-M,1008,inline_wait_mean,216.97068259926687
RefSim-M,1008,multi_rework_rate,6.197389577225007
RefSim-M,1008,n_breakdowns,99.0
RefSim-M,1008,n_buffer_events,265392.0
RefSim-M,1008,n_valid,42292.0
RefSim-M,1008,processing_mean,370.52709475815294
RefSim-M,1008,rework_rate,17.83079542230209
RefSim-M,1008,system_time_mean,1302.5042797692236
RefSim-M,1008,tech_availability,99.25915823102464
RefSim-M,1009,avg_breakdown_repair,1674.1709890457983
RefSim-M,1009,buffer_time_mean,15.07979996681914
RefSim-M,1009,buffer_wait_mean,716.6790936885266
RefSim-M,1009,cycle_time_mean,583.0792074514729
RefSim-M,1009,cycle_time_std,310.62800116602403
RefSim-M,1009,fe_cycle,63.52438377198225
RefSim-M,1009,fe_system,28.497411642705867
RefSim-M,1009,inline_wait_mean,212.68173401536677
RefSim-M,1009,multi_rework_rate,6.069727205934634
RefSim-M,1009,n_breakdowns,109.0
RefSim-M,1009,n_buffer_events,264688.0
RefSim-M,1009,n_valid,42193.0
RefSim-M,1009,processing_mean,370.3974734361062
RefSim-M,1009,rework_rate,17.90818382196099
RefSim-M,1009,system_time_mean,1299.7583011399995
RefSim-M,1009,tech_availability,99.24297823822684
RefSim-V,1000,avg_breakdown_repair,1962.7409337803576
RefSim-V,1000,buffer_time_mean,14.838033028198168
RefSim-V,1000,buffer_wait_mean,696.2862137172823
RefSim-V,1000,cycle_time_mean,549.0149960899765
RefSim-V,1000,cycle_time_std,304.4688987022817
RefSim-V,1000,fe_cycle,65.0763990281233
RefSim-V,1000,fe_system,28.69018248485011
RefSim-V,1000,inline_wait_mean,191.73580651022783
RefSim-V,1000,multi_rework_rate,4.036524219145314
RefSim-V,1000,n_breakdowns,102.0
RefSim-V,1000,n_buffer_events,270099.0
RefSim-V,1000,n_valid,43478.0
RefSim-V,1000,processing_mean,357.2791895797487
RefSim-V,1000,rework_rate,14.818988913933484
RefSim-V,1000,system_time_mean,1245.3012098072588
RefSim-V,1000,tech_availability,99.16948935000333
RefSim-V,1001,avg_breakdown_repair,2688.8961919140966
RefSim-V,1001,buffer_time_mean,14.86097942598258
RefSim-V,1001,buffer_wait_mean,704.1624436608206
RefSim-V,1001,cycle_time_mean,556.9622381541767
RefSim-V,1001,cycle_time_std,424.04522700325793
RefSim-V,1001,fe_cycle,64.273731280057
RefSim-V,1001,fe_system,28.385806530041506
RefSim-V,1001,inline_wait_mean,198.98182587156998
RefSim-V,1001,multi_rework_rate,4.11713878704374
RefSim-V,1001,n_breakdowns,86.0
RefSim-V,1001,n_buffer_events,266259.0
RefSim-V,1001,n_valid,42821.0
RefSim-V,1001,processing_mean,357.9804122826067
RefSim-V,1001,rework_rate,15.24952710118867
RefSim-V,1001,system_time_mean,1261.1246818149973
RefSim-V,1001,tech_availability,99.04069978550788
RefSim-V,1002,avg_breakdown_repair,2056.5766733418263
RefSim-V,1002,buffer_time_mean,14.851416081477003
RefSim-V,1002,buffer_wait_mean,703.9893968283495
RefSim-V,1002,cycle_time_mean,553.1572803794819
RefSim-V,1002,cycle_time_std,321.2300538978528
RefSim-V,1002,fe_cycle,64.71425160080547
RefSim-V,1002,fe_system,28.4749266464291
RefSim-V,1002,inline_wait_mean,195.18568620653107
RefSim-V,1002,multi_rework_rate,4.166860438078408
RefSim-V,1002,n_breakdowns,110.0
RefSim-V,1002,n_buffer_events,267316.0
RefSim-V,1002,n_valid,43006.0
RefSim-V,1002,processing_mean,357.97159417295086
RefSim-V,1002,rework_rate,15.007208296516767
RefSim-V,1002,system_time_mean,1257.1466772078315
RefSim-V,1002,tech_availability,99.06153161892838
RefSim-V,1003,avg_breakdown_repair,2272.965690037922
RefSim-V,1003,buffer_time_mean,14.853552597960654
RefSim-V,1003,buffer_wait_mean,702.8532970989246
RefSim-V,1003,cycle_time_mean,553.8687664041995
RefSim-V,1003,cycle_time_std,354.16005523910894
RefSim-V,1003,fe_cycle,64.62224192070268
RefSim-V,1003,fe_system,28.48063422641133
RefSim-V,1003,inline_wait_mean,195.94635225526602
RefSim-V,1003,multi_rework_rate,4.139084384363459
RefSim-V,1003,n_breakdowns,103.0
RefSim-V,1003,n_buffer_events,267640.0
RefSim-V,1003,n_valid,43053.0
RefSim-V,1003,processing_mean,357.92241414893346
RefSim-V,1003,rework_rate,14.937402736162406
RefSim-V,1003,system_time_mean,1256.722063503124
RefSim-V,1003,tech_availability,99.02879220565386
RefSim-V,1004,avg_breakdown_repair,1828.8018358582055
RefSim-V,1004,buffer_time_mean,14.852015699085733
RefSim-V,1004,buffer_wait_mean,686.6061162912044
RefSim-V,1004,cycle_time_mean,547.339231833753
RefSim-V,1004,cycle_time_std,293.6056767814446
RefSim-V,1004,fe_cycle,65.37945523180461
RefSim-V,1004,fe_system,29.000263957120882
RefSim-V,1004,inline_wait_mean,189.49182379090124
RefSim-V,1004,multi_rework_rate,4.035935479480025
RefSim-V,1004,n_breakdowns,86.0
RefSim-V,1004,n_buffer_events,273983.0
RefSim-V,1004,n_valid,44079.0
RefSim-V,1004,processing_mean,357.84740804285184
RefSim-V,1004,rework_rate,15.02983280019964
RefSim-V,1004,system_time_mean,1233.9453481249575
RefSim-V,1004,tech_availability,99.3475501216157
RefSim-V,1005,avg_breakdown_repair,1835.0790888096399
RefSim-V,1005,buffer_time_mean,14.843348416289592
RefSim-V,1005,buffer_wait_mean,684.7358144796381
RefSim-V,1005,cycle_time_mean,543.4895701357466
RefSim-V,1005,cycle_time_std,271.33464516160404
RefSim-V,1005,fe_cycle,65.76471714249462
RefSim-V,1005,fe_system,29.10087863154368
RefSim-V,1005,inline_wait_mean,186.0651916370129
RefSim-V,1005,multi_rework_rate,3.9411764705882355
RefSim-V,1005,n_breakdowns,83.0
RefSim-V,1005,n_buffer_events,274671.0
RefSim-V,1005,n_valid,44200.0
RefSim-V,1005,processing_mean,357.4243784987337
RefSim-V,1005,rework_rate,14.98190045248869
RefSim-V,1005,system_time_mean,1228.2253846153847
RefSim-V,1005,tech_availability,99.36814862782425
RefSim-V,1006,avg_breakdown_repair,2018.3699327947118
RefSim-V,1006,buffer_time_mean,14.843363093209751
RefSim-V,1006,buffer_wait_mean,687.4916740498421
RefSim-V,1006,cycle_time_mean,546.3053454190236
RefSim-V,1006,cycle_time_std,309.2989704610171
RefSim-V,1006,fe_cycle,65.4952755357114
RefSim-V,1006,fe_system,29.000247658447066
RefSim-V,1006,inline_wait_mean,188.50115417051418
RefSim-V,1006,multi_rework_rate,4.007360457984052
RefSim-V,1006,n_breakdowns,79.0
RefSim-V,1006,n_buffer_events,273533.0
RefSim-V,1006,n_valid,44019.0
RefSim-V,1006,processing_mean,357.8041912485094
RefSim-V,1006,rework_rate,14.988982030486836
RefSim-V,1006,system_time_mean,1233.7970194688658
RefSim-V,1006,tech_availability,99.33853036352224
RefSim-V,1007,avg_breakdown_repair,1988.4590180857522
RefSim-V,1007,buffer_time_mean,14.831911203607353
RefSim-V,1007,buffer_wait_mean,699.6695109261186
RefSim-V,1007,cycle_time_mean,552.8877326858596
RefSim-V,1007,cycle_time_std,310.2340922557323
RefSim-V,1007,fe_cycle,64.52675888995843
RefSim-V,1007,fe_system,28.4825732334259
RefSim-V,1007,inline_wait_mean,196.12719848349704
RefSim-V,1007,multi_rework_rate,3.9981500751531973
RefSim-V,1007,n_breakdowns,105.0
RefSim-V,1007,n_buffer_events,268611.0
RefSim-V,1007,n_valid,43245.0
RefSim-V,1007,processing_mean,356.7605342023626
RefSim-V,1007,rework_rate,14.852584113770378
RefSim-V,1007,system_time_mean,1252.5572436119783
RefSim-V,1007,tech_availability,99.13386019473067
RefSim-V,1008,avg_breakdown_repair,1800.6598461562733
RefSim-V,1008,buffer_time_mean,14.823979243479448
RefSim-V,1008,buffer_wait_mean,688.9505667076335
RefSim-V,1008,cycle_time_mean,550.5524375256042
RefSim-V,1008,cycle_time_std,323.0115238320276
RefSim-V,1008,fe_cycle,64.83744897307764
RefSim-V,1008,fe_system,28.79897463189437
RefSim-V,1008,inline_wait_mean,193.58828177490548
RefSim-V,1008,multi_rework_rate,3.985160908552961
RefSim-V,1008,n_breakdowns,99.0
RefSim-V,1008,n_buffer_events,272819.0
RefSim-V,1008,n_valid,43938.0
RefSim-V,1008,processing_mean,356.96415575069875
RefSim-V,1008,rework_rate,14.616049888479221
RefSim-V,1008,system_time_mean,1239.5030042332378
RefSim-V,1008,tech_availability,99.26048169400691
RefSim-V,1009,avg_breakdown_repair,1575.5999162337152
RefSim-V,1009,buffer_time_mean,14.831076944009796
RefSim-V,1009,buffer_wait_mean,686.0982152980929
RefSim-V,1009,cycle_time_mean,542.1076717237
RefSim-V,1009,cycle_time_std,331.0992071300098
RefSim-V,1009,fe_cycle,65.86754386190393
RefSim-V,1009,fe_system,29.072732204304963
RefSim-V,1009,inline_wait_mean,185.0346632723458
RefSim-V,1009,multi_rework_rate,3.9639884799419463
RefSim-V,1009,n_breakdowns,107.0
RefSim-V,1009,n_buffer_events,273875.0
RefSim-V,1009,n_valid,44097.0
RefSim-V,1009,processing_mean,357.0730084513542
RefSim-V,1009,rework_rate,14.765176769394744
RefSim-V,1009,system_time_mean,1228.205887021793
RefSim-V,1009,tech_availability,99.3006222992292
RefSim-W,1000,avg_breakdown_repair,1972.8361210855046
RefSim-W,1000,buffer_time_mean,15.09088306172604
RefSim-W,1000,buffer_wait_mean,721.3510772828135
RefSim-W,1000,cycle_time_mean,592.4366872658729
RefSim-W,1000,cycle_time_std,439.7811738197863
RefSim-W,1000,fe_cycle,62.58691318670513
RefSim-W,1000,fe_system,28.222810803285032
RefSim-W,1000,inline_wait_mean,221.6488521205893
RefSim-W,1000,multi_rework_rate,6.108181622962945
RefSim-W,1000,n_breakdowns,99.0
RefSim-W,1000,n_buffer_events,262995.0
RefSim-W,1000,n_valid,41911.0
RefSim-W,1000,processing_mean,370.7878351452836
RefSim-W,1000,rework_rate,17.80916704445134
RefSim-W,1000,system_time_mean,1313.7877645486865
RefSim-W,1000,tech_availability,99.18977011156136
RefSim-W,1001,avg_breakdown_repair,2655.9402737765076
RefSim-W,1001,buffer_time_mean,15.08359133126935
RefSim-W,1001,buffer_wait_mean,731.5913554566564
RefSim-W,1001,cycle_time_mean,587.5334994195047
RefSim-W,1001,cycle_time_std,374.83157032810215
RefSim-W,1001,fe_cycle,63.01342815722825
RefSim-W,1001,fe_system,28.06595586367867
RefSim-W,1001,inline_wait_mean,217.30849986314598
RefSim-W,1001,multi_rework_rate,6.160506965944272
RefSim-W,1001,n_breakdowns,94.0
RefSim-W,1001,n_buffer_events,259407.0
RefSim-W,1001,n_valid,41344.0
RefSim-W,1001,processing_mean,370.2249995563586
RefSim-W,1001,rework_rate,17.693014705882355
RefSim-W,1001,system_time_mean,1319.124854876161
RefSim-W,1001,tech_availability,98.96431374562347
RefSim-W,1002,avg_breakdown_repair,1926.0401338024892
RefSim-W,1002,buffer_time_mean,15.093981294176444
RefSim-W,1002,buffer_wait_mean,719.7117494466789
RefSim-W,1002,cycle_time_mean,587.0210381018111
RefSim-W,1002,cycle_time_std,364.51703940295573
RefSim-W,1002,fe_cycle,63.196391030350455
RefSim-W,1002,fe_system,28.389592287281374
RefSim-W,1002,inline_wait_mean,216.04492743256802
RefSim-W,1002,multi_rework_rate,6.240034270211095
RefSim-W,1002,n_breakdowns,100.0
RefSim-W,1002,n_buffer_events,263734.0
RefSim-W,1002,n_valid,42019.0
RefSim-W,1002,processing_mean,370.97611066924304
RefSim-W,1002,rework_rate,17.93474380637331
RefSim-W,1002,system_time_mean,1306.73278754849
RefSim-W,1002,tech_availability,99.2009988824993
RefSim-W,1003,avg_breakdown_repair,2299.5231929131473
RefSim-W,1003,buffer_time_mean,15.072876447876448
RefSim-W,1003,buffer_wait_mean,729.8544642857142
RefSim-W,1003,cycle_time_mean,590.0062017374518
RefSim-W,1003,cycle_time_std,390.0791275598715
RefSim-W,1003,fe_cycle,62.65936479241175
RefSim-W,1003,fe_system,28.010088319279745
RefSim-W,1003,inline_wait_mean,220.312063492929
RefSim-W,1003,multi_rework_rate,5.996621621621621
RefSim-W,1003,n_breakdowns,100.0
RefSim-W,1003,n_buffer_events,259884.0
RefSim-W,1003,n_valid,41440.0
RefSim-W,1003,processing_mean,369.6941382445227
RefSim-W,1003,rework_rate,17.59411196911197
RefSim-W,1003,system_time_mean,1319.860666023166
RefSim-W,1003,tech_availability,99.04606266057964
RefSim-W,1004,avg_breakdown_repair,1816.958136077697
RefSim-W,1004,buffer_time_mean,15.092816977625109
RefSim-W,1004,buffer_wait_mean,712.3657388890196
RefSim-W,1004,cycle_time_mean,592.3448933016493
RefSim-W,1004,cycle_time_std,398.5301085818693
RefSim-W,1004,fe_cycle,62.58592488044519
RefSim-W,1004,fe_system,28.414310484498774
RefSim-W,1004,inline_wait_mean,221.62036334672584
RefSim-W,1004,multi_rework_rate,6.2183845846175565
RefSim-W,1004,n_breakdowns,97.0
RefSim-W,1004,n_buffer_events,266763.0
RefSim-W,1004,n_valid,42503.0
RefSim-W,1004,processing_mean,370.72452995492347
RefSim-W,1004,rework_rate,17.87873797143731
RefSim-W,1004,system_time_mean,1304.710632190669
RefSim-W,1004,tech_availability,99.26886308907666
RefSim-W,1005,avg_breakdown_repair,1851.6800690500384
RefSim-W,1005,buffer_time_mean,15.096632399858207
RefSim-W,1005,buffer_wait_mean,714.5070306038048
RefSim-W,1005,cycle_time_mean,583.4877466619403
RefSim-W,1005,cycle_time_std,326.3791034415928
RefSim-W,1005,fe_cycle,63.53903355700824
RefSim-W,1005,fe_system,28.562709314866336
RefSim-W,1005,inline_wait_mean,212.7452715093788
RefSim-W,1005,multi_rework_rate,6.20347394540943
RefSim-W,1005,n_breakdowns,99.0
RefSim-W,1005,n_buffer_events,265618.0
RefSim-W,1005,n_valid,42315.0
RefSim-W,1005,processing_mean,370.74247515256144
RefSim-W,1005,rework_rate,18.06215290086258
RefSim-W,1005,system_time_mean,1297.994777265745
RefSim-W,1005,tech_availability,99.2395280481052
RefSim-W,1006,avg_breakdown_repair,2000.523645868178
RefSim-W,1006,buffer_time_mean,15.066489298524836
RefSim-W,1006,buffer_wait_mean,718.4051595125543
RefSim-W,1006,cycle_time_mean,587.4229755089436
RefSim-W,1006,cycle_time_std,378.9698536180121
RefSim-W,1006,fe_cycle,62.943461189771924
RefSim-W,1006,fe_system,28.314932317122132
RefSim-W,1006,inline_wait_mean,217.6786228996683
RefSim-W,1006,multi_rework_rate,6.157208352139108
RefSim-W,1006,n_breakdowns,94.0
RefSim-W,1006,n_buffer_events,263925.0
RefSim-W,1006,n_valid,42097.0
RefSim-W,1006,processing_mean,369.7443526092753
RefSim-W,1006,rework_rate,17.35040501698458
RefSim-W,1006,system_time_mean,1305.828135021498
RefSim-W,1006,tech_availability,99.2198940382666
RefSim-W,1007,avg_breakdown_repair,2017.3140843684278
RefSim-W,1007,buffer_time_mean,15.078892072588348
RefSim-W,1007,buffer_wait_mean,722.0605300859598
RefSim-W,1007,cycle_time_mean,583.4328080229226
RefSim-W,1007,cycle_time_std,320.90049564037633
RefSim-W,1007,fe_cycle,63.44235327168634
RefSim-W,1007,fe_system,28.35276844116312
RefSim-W,1007,inline_wait_mean,213.2893048541005
RefSim-W,1007,multi_rework_rate,6.055396370582617
RefSim-W,1007,n_breakdowns,99.0
RefSim-W,1007,n_buffer_events,262727.0
RefSim-W,1007,n_valid,41880.0
RefSim-W,1007,processing_mean,370.1435031688222
RefSim-W,1007,rework_rate,17.71489971346705
RefSim-W,1007,system_time_mean,1305.4933381088824
RefSim-W,1007,tech_availability,99.17150332556555
RefSim-W,1008,avg_breakdown_repair,1662.1776254626768
RefSim-W,1008,buffer_time_mean,15.0935807469505
RefSim-W,1008,buffer_wait_mean,712.1575848914425
RefSim-W,1008,cycle_time_mean,584.0606602929403
RefSim-W,1008,cycle_time_std,277.2197271718131
RefSim-W,1008,fe_cycle,63.46274492856826
RefSim-W,1008,fe_system,28.59556470886544
RefSim-W,1008,inline_wait_mean,213.39973322311994
RefSim-W,1008,multi_rework_rate,6.237931521687939
RefSim-W,1008,n_breakdowns,97.0
RefSim-W,1008,n_buffer_events,266530.0
RefSim-W,1008,n_valid,42466.0
RefSim-W,1008,processing_mean,370.6609270698203
RefSim-W,1008,rework_rate,17.807186926011397
RefSim-W,1008,system_time_mean,1296.2182451843828
RefSim-W,1008,tech_availability,99.3311461665759
RefSim-W,1009,avg_breakdown_repair,1551.7222860433715
RefSim-W,1009,buffer_time_mean,15.082572244859726
RefSim-W,1009,buffer_wait_mean,708.672849046883
RefSim-W,1009,cycle_time_mean,586.098566811859
RefSim-W,1009,cycle_time_std,292.9177999512362
RefSim-W,1009,fe_cycle,63.24928497598056
RefSim-W,1009,fe_system,28.63077978263105
RefSim-W,1009,inline_wait_mean,215.39541404888845
RefSim-W,1009,multi_rework_rate,6.114467706430612
RefSim-W,1009,n_breakdowns,102.0
RefSim-W,1009,n_buffer_events,267880.0
RefSim-W,1009,n_valid,42702.0
RefSim-W,1009,processing_mean,370.7031527629705
RefSim-W,1009,rework_rate,17.711114233525365
RefSim-W,1009,system_time_mean,1294.7714158587419
RefSim-W,1009,tech_availability,99.34340703746672
