direction,component,configuration,seed,reference_system,coupled_slots,w1,ks_d
swap_to_one,arrival,Floor (Orders decorrelated),1008,Target (GroundSim),pt rt sv tr,3.2950851973232806,0.008090259469537536
swap_to_one,arrival,Floor (Orders decorrelated),1009,Target (GroundSim),pt rt sv tr,5.105477540847577,0.005714902794003218
swap_to_one,all,RefSim (All Statistical),1000,Target (GroundSim),none,25.61865091774512,0.07744087350439938
swap_to_perfect,all,RefSim (All Statistical),1000,Target (GroundSim),none,25.61865091774512,0.07744087350439938
swap_to_one,all,RefSim (All Statistical),1001,Target (GroundSim),none,42.63109560050164,0.06420343442560783
swap_to_perfect,all,RefSim (All Statistical),1001,Target (GroundSim),none,42.63109560050164,0.06420343442560783
swap_to_one,all,RefSim (All Statistical),1002,Target (GroundSim),none,30.72292765718082,0.07990734242780684
swap_to_perfect,all,RefSim (All Statistical),1002,Target (GroundSim),none,30.72292765718082,0.07990734242780684
swap_to_one,all,RefSim (All Statistical),1003,Target (GroundSim),none,32.828929743707526,0.08242519810555393
swap_to_perfect,all,RefSim (All Statistical),1003,Target (GroundSim),none,32.828929743707526,0.08242519810555393
swap_to_one,all,RefSim (All Statistical),1004,Target (GroundSim),none,31.29027815442383,0.06657920413008628
swap_to_perfect,all,RefSim (All Statistical),1004,Target (GroundSim),none,31.29027815442383,0.06657920413008628
swap_to_one,all,RefSim (All Statistical),1005,Target (GroundSim),none,29.399287551957872,0.08292549569614133
swap_to_perfect,all,RefSim (All Statistical),1005,Target (GroundSim),none,29.399287551957872,0.08292549569614133
swap_to_one,all,RefSim (All Statistical),1006,Target (GroundSim),none,25.899098961557527,0.07216758003796636
swap_to_perfect,all,RefSim (All Statistical),1006,Target (GroundSim),none,25.899098961557527,0.07216758003796636
swap_to_one,all,RefSim (All Statistical),1007,Target (GroundSim),none,29.7954117867934,0.07519317650826929
swap_to_perfect,all,RefSim (All Statistical),1007,Target (GroundSim),none,29.7954117867934,0.07519317650826929
swap_to_one,all,RefSim (All Statistical),1008,Target (GroundSim),none,39.63349027504998,0.07455537688864083
swap_to_perfect,all,RefSim (All Statistical),1008,Target (GroundSim),none,39.63349027504998,0.07455537688864083
swap_to_one,all,RefSim (All Statistical),1009,Target (GroundSim),none,37.587239906002296,0.07468573803976009
swap_to_perfect,all,RefSim (All Statistical),1009,Target (GroundSim),none,37.587239906002296,0.07468573803976009
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1000,Target (GroundSim),none,25.61865091774512,0.07744087350439938
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1001,Target (GroundSim),none,42.63109560050164,0.06420343442560783
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1002,Target (GroundSim),none,30.72292765718082,0.07990734242780684
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1003,Target (GroundSim),none,32.828929743707526,0.08242519810555393
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1004,Target (GroundSim),none,31.29027815442383,0.06657920413008628
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1005,Target (GroundSim),none,29.399287551957872,0.08292549569614133
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1006,Target (GroundSim),none,25.899098961557527,0.07216758003796636
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1007,Target (GroundSim),none,29.7954117867934,0.07519317650826929
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1008,Target (GroundSim),none,39.63349027504998,0.07455537688864083
swap_to_perfect,arrival,RefSim Hybrid (Perfect Orders),1009,Target (GroundSim),none,37.587239906002296,0.07468573803976009
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1000,Target (GroundSim),none,23.327195673290042,0.07495471550343025
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1001,Target (GroundSim),none,44.69090629950387,0.061107407800164215
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1002,Target (GroundSim),none,31.775066286864018,0.08383697963078984
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1003,Target (GroundSim),none,25.047867456224886,0.07359148668464527
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1004,Target (GroundSim),none,22.753417087283843,0.06132232787433323
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1005,Target (GroundSim),none,31.038629700390217,0.099581830719918
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1006,Target (GroundSim),none,26.03482192566066,0.08029342994344679
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1007,Target (GroundSim),none,26.26021144556755,0.08440827573656848
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1008,Target (GroundSim),none,29.14491283632407,0.07311219282807746
swap_to_perfect,routing,RefSim Hybrid (Perfect Routing),1009,Target (GroundSim),none,33.73494477579643,0.08948369530889844
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1000,Target (GroundSim),none,18.448470671226566,0.03337151865233187
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1001,Target (GroundSim),none,39.93128624272643,0.03469700630151046
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1002,Target (GroundSim),none,23.606333535626987,0.05276513172101038
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1003,Target (GroundSim),none,19.425598946337754,0.04416334361125257
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1004,Target (GroundSim),none,15.017058777885742,0.03201198595205068
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1005,Target (GroundSim),none,18.838495740963634,0.0484715724198434
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1006,Target (GroundSim),none,15.799300500436301,0.0318305343432852
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1007,Target (GroundSim),none,17.487327954002154,0.044607660277382666
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1008,Target (GroundSim),none,12.298887955187652,0.031414435371265426
swap_to_perfect,processing,RefSim Hybrid (Perfect Process),1009,Target (GroundSim),none,27.210150538254528,0.04883559542269256
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1000,Target (GroundSim),none,25.092887480229543,0.07469256725987894
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1001,Target (GroundSim),none,36.35062026670551,0.05322454098895213
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1002,Target (GroundSim),none,27.667386515707857,0.0736935937263033
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1003,Target (GroundSim),none,27.30708273246111,0.06934761328545092
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1004,Target (GroundSim),none,25.779338670628583,0.06058607035311192
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1005,Target (GroundSim),none,30.970348482072115,0.09203849199617486
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1006,Target (GroundSim),none,25.048732037218876,0.059921302736609616
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1007,Target (GroundSim),none,30.694722197754373,0.08611935028366097
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1008,Target (GroundSim),none,28.027544208188555,0.07249210481326696
swap_to_perfect,survival,RefSim Hybrid (Perfect Survival),1009,Target (GroundSim),none,35.144717994708486,0.07863471829667096
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1000,Target (GroundSim),none,28.90371634032641,0.06732098636003758
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1001,Target (GroundSim),none,39.680525958575075,0.050413986283793705
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1002,Target (GroundSim),none,32.87613195105111,0.07377475271431577
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1003,Target (GroundSim),none,25.21750151706538,0.06995089144508065
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1004,Target (GroundSim),none,28.396655083113885,0.0655719595751344
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1005,Target (GroundSim),none,33.73667718857053,0.08608637625328402
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1006,Target (GroundSim),none,24.226019814716402,0.06424920879242851
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1007,Target (GroundSim),none,31.72337747284446,0.08130726127309762
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1008,Target (GroundSim),none,26.35179744999964,0.07119462575485647
swap_to_perfect,repair,RefSim Hybrid (Perfect Repair),1009,Target (GroundSim),none,34.8514930669193,0.08065049809089081
swap_to_one,processing,RefSim Hybrid (Stat Process only),1000,Target (GroundSim),pr rt sv tr,8.421126108477612,0.025138116589857554
swap_to_one,processing,RefSim Hybrid (Stat Process only),1001,Target (GroundSim),pr rt sv tr,17.84340253691584,0.02567260012622176
swap_to_one,processing,RefSim Hybrid (Stat Process only),1002,Target (GroundSim),pr rt sv tr,16.665040493551402,0.03309629117243729
swap_to_one,processing,RefSim Hybrid (Stat Process only),1003,Target (GroundSim),pr rt sv tr,12.220095691645199,0.023770405494723063
swap_to_one,processing,RefSim Hybrid (Stat Process only),1004,Target (GroundSim),pr rt sv tr,12.2653102954111,0.023605804691582136
swap_to_one,processing,RefSim Hybrid (Stat Process only),1005,Target (GroundSim),pr rt sv tr,16.816403380319535,0.029914459556155515
swap_to_one,processing,RefSim Hybrid (Stat Process only),1006,Target (GroundSim),pr rt sv tr,10.536079223433058,0.023699538931240178
swap_to_one,processing,RefSim Hybrid (Stat Process only),1007,Target (GroundSim),pr rt sv tr,11.802551077796274,0.025753766107299687
swap_to_one,processing,RefSim Hybrid (Stat Process only),1008,Target (GroundSim),pr rt sv tr,14.439271836764362,0.023581786089928444
swap_to_one,processing,RefSim Hybrid (Stat Process only),1009,Target (GroundSim),pr rt sv tr,7.559652125331841,0.023120051558384196
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1000,Target (GroundSim),pr pt rt sv,17.39919048500304,0.056243465409248405
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1001,Target (GroundSim),pr pt rt sv,22.26728580671363,0.037765053030754336
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1002,Target (GroundSim),pr pt rt sv,18.27853347736443,0.045649557332104185
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1003,Target (GroundSim),pr pt rt sv,27.62071284039023,0.06579799073515397
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1004,Target (GroundSim),pr pt rt sv,15.81918358109969,0.03949743126233646
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1005,Target (GroundSim),pr pt rt sv,20.642918054625177,0.06064274761213889
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1006,Target (GroundSim),pr pt rt sv,16.021270214506885,0.0429511644349721
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1007,Target (GroundSim),pr pt rt sv,22.810616802424313,0.066722724517846
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1008,Target (GroundSim),pr pt rt sv,16.599743372042845,0.05416390940309196
swap_to_one,routing,RefSim Hybrid (Stat Routing only),1009,Target (GroundSim),pr pt rt sv,18.804259194239016,0.05618830396861668
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1000,Target (GroundSim),pt rt sv tr,19.307726399667203,0.064482164257739
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1001,Target (GroundSim),pt rt sv tr,29.281483044981158,0.034903121312315155
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1002,Target (GroundSim),pt rt sv tr,25.7657356288018,0.05720854401500744
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1003,Target (GroundSim),pt rt sv tr,22.45720365057227,0.06169459721611459
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1004,Target (GroundSim),pt rt sv tr,16.615194727929808,0.04426025526468774
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1005,Target (GroundSim),pt rt sv tr,25.111280266472104,0.06633040057337175
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1006,Target (GroundSim),pt rt sv tr,20.547846594048938,0.05508298535878983
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1007,Target (GroundSim),pt rt sv tr,20.60135472784463,0.07141584468088813
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1008,Target (GroundSim),pt rt sv tr,15.665852454448205,0.04452666226828861
swap_to_one,arrival,RefSim Hybrid (Stat Orders only),1009,Target (GroundSim),pt rt sv tr,23.24868081949041,0.06586176613029948
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1000,Target (GroundSim),pr pt rt tr,4.016083934619278,0.006680558917114887
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1001,Target (GroundSim),pr pt rt tr,20.104101128111097,0.009806660319760852
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1002,Target (GroundSim),pr pt rt tr,16.02228341267962,0.006678793631543778
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1003,Target (GroundSim),pr pt rt tr,9.234894256690522,0.004196824903603347
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1004,Target (GroundSim),pr pt rt tr,7.9586074785348435,0.012691471489020056
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1005,Target (GroundSim),pr pt rt tr,9.82050801333233,0.0068577025461641905
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1006,Target (GroundSim),pr pt rt tr,10.384379416339023,0.014720680720336166
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1007,Target (GroundSim),pr pt rt tr,6.49547938803657,0.007232524161186804
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1008,Target (GroundSim),pr pt rt tr,5.959560912945462,0.00826260748198468
swap_to_one,survival,RefSim Hybrid (Stat Survival only),1009,Target (GroundSim),pr pt rt tr,10.467313004228835,0.01498744996739132
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1000,Target (GroundSim),pr pt sv tr,7.660783093848316,0.005176281498584401
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1001,Target (GroundSim),pr pt sv tr,23.46937566381741,0.012554260607730239
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1002,Target (GroundSim),pr pt sv tr,7.702702273337859,0.004548049473322491
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1003,Target (GroundSim),pr pt sv tr,9.169491036370271,0.009618451288820218
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1004,Target (GroundSim),pr pt sv tr,7.956638993377476,0.009074250973843012
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1005,Target (GroundSim),pr pt sv tr,5.785729842956888,0.0058569297311864554
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1006,Target (GroundSim),pr pt sv tr,7.036925550742714,0.013917963564392344
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1007,Target (GroundSim),pr pt sv tr,6.701957973249969,0.00879105608691727
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1008,Target (GroundSim),pr pt sv tr,4.655404700328763,0.005935521052678028
swap_to_one,repair,RefSim Hybrid (Stat Repair only),1009,Target (GroundSim),pr pt sv tr,13.536840243384674,0.011708896511011535
module_selection,repair,Hybrid (Stat Repair),1000,Target (GroundSim),none,6.029954385473673,0.010026721559060148
module_selection,repair,Hybrid (Stat Repair),1001,Target (GroundSim),none,28.43629372067179,0.029714541709872255
module_selection,repair,Hybrid (Stat Repair),1002,Target (GroundSim),none,8.925020424806737,0.010319615923449876
module_selection,repair,Hybrid (Stat Repair),1003,Target (GroundSim),none,10.900372544195477,0.011185163422145816
module_selection,repair,Hybrid (Stat Repair),1004,Target (GroundSim),none,12.220667401240906,0.019908958016523648
module_selection,repair,Hybrid (Stat Repair),1005,Target (GroundSim),none,10.99997544499966,0.01711629952134497
module_selection,repair,Hybrid (Stat Repair),1006,Target (GroundSim),none,9.30066219384831,0.01342766569470466
module_selection,repair,Hybrid (Stat Repair),1007,Target (GroundSim),none,10.368502254819166,0.01110888554027406
module_selection,repair,Hybrid (Stat Repair),1008,Target (GroundSim),none,16.254047251407833,0.010695650068566875
module_selection,repair,Hybrid (Stat Repair),1009,Target (GroundSim),none,9.197176664612908,0.009540299260179075
