station,t_op_s,h_true
M5,69178.99798635018,4.1237113402061855e-07
M5,71741.18309695575,4.1237113402061855e-07
M5,74303.3682075613,4.1237113402061855e-07
M5,76865.55331816687,4.1237113402061855e-07
M5,79427.73842877243,4.1237113402061855e-07
M5,81989.923539378,4.1237113402061855e-07
M5,84552.10864998357,4.1237113402061855e-07
M5,87114.29376058912,4.1237113402061855e-07
M5,89676.47887119469,4.1237113402061855e-07
M5,92238.66398180024,4.1237113402061855e-07
M5,94800.84909240581,4.1237113402061855e-07
M5,97363.03420301137,4.1237113402061855e-07
M5,99925.21931361694,4.1237113402061855e-07
M5,102487.40442422249,4.1237113402061855e-07
M5,105049.58953482806,4.1237113402061855e-07
M5,107611.77464543362,4.1237113402061855e-07
M5,110173.95975603918,4.1237113402061855e-07
M5,112736.14486664474,4.1237113402061855e-07
M5,115298.32997725031,4.1237113402061855e-07
M5,117860.51508785586,4.1237113402061855e-07
M5,120422.70019846143,4.1237113402061855e-07
M5,122984.885309067,4.1237113402061855e-07
M5,125547.07041967256,4.1237113402061855e-07
M5,128109.25553027813,4.1237113402061855e-07
M5,130671.44064088368,4.1237113402061855e-07
M5,133233.62575148925,4.1237113402061855e-07
M5,135795.8108620948,4.1237113402061855e-07
M5,138357.99597270036,4.1237113402061855e-07
M5,140920.18108330594,4.1237113402061855e-07
M5,143482.3661939115,4.1237113402061855e-07
M5,146044.55130451705,4.1237113402061855e-07
M5,148606.7364151226,4.1237113402061855e-07
M5,151168.9215257282,4.1237113402061855e-07
M5,153731.10663633374,4.1237113402061855e-07
M5,156293.2917469393,4.313880143161611e-07
M5,158855.47685754485,4.794622044142121e-07
M5,161417.66196815044,5.328938167791922e-07
M5,163979.847078756,5.922798863957283e-07
M5,166542.03218936155,6.582839822558705e-07
M5,169104.21729996713,7.316436219566571e-07
M5,171666.4024105727,8.131785125857525e-07
M5,174228.58752117824,9.037997099773123e-07
M5,176790.7726317838,1.0045197986818837e-06
M5,179352.95774238938,1.1164642063994717e-06
M5,181915.14285299493,1.2408837793011456e-06
M5,184477.3279636005,1.3791687587535208e-06
M5,187039.51307420604,1.5328643156194498e-06
M5,189601.69818481163,1.7036878157123427e-06
M5,192163.88329541718,1.8935480093250977e-06
M5,194726.06840602274,2.1045663592539487e-06
M5,197288.2535166283,2.339100745632585e-06
M5,199850.43862723387,2.5997718124499857e-06
M5,202412.62373783943,2.889492250143178e-06
M5,204974.80884844498,3.2114993414631095e-06
M5,207536.99395905057,3.5693911342752166e-06
M5,210099.17906965612,3.967166645482821e-06
M5,212661.36418026168,4.4092705453046935e-06
M5,215223.54929086723,4.9006428212005236e-06
M5,217785.73440147282,5.446773976379957e-06
M5,220347.91951207837,6.053766379673062e-06
M5,222910.10462268392,6.728402452274511e-06
M5,225472.28973328948,7.4782204532674034e-06
M5,228034.47484389506,8.31159871074035e-06
M5,230596.65995450062,9.237849239680643e-06
M5,233158.84506510617,1.0267321792712828e-05
M5,235721.03017571173,1.141151950632614e-05
M5,238283.2152863173,1.2683227434800656e-05
M5,240845.40039692287,1.4096655408046457e-05
M5,243407.58550752842,1.566759680962298e-05
M5,245969.770618134,1.7413605049094893e-05
M5,248531.95572873956,1.9354189700593885e-05
M5,251094.1408393451,2.1511034499202917e-05
M5,253656.32594995067,2.3908239631013812e-05
M5,256218.51106055625,2.6572591024163017e-05
M5,258780.6961711618,2.9533859649853536e-05
M5,261342.88128176736,3.282513417769807e-05
M5,263905.06639237294,3.6483190702412225e-05
M5,266467.2515029785,4.054890367311565e-05
M5,269029.43661358405,4.5067702616890315e-05
M5,271591.6217241896,5.009007975993939e-05
M5,274153.80683479516,5.5672154218412934e-05
M5,276715.9919454007,6.187629906306429e-05
M5,279278.1770560063,6.877183826444207e-05
M5,281840.3621666119,7.643582130615497e-05
M5,284402.54727721744,8.495388412159441e-05
M5,286964.732387823,9.44212059740651e-05
M5,289526.91749842855,0.00010494357297232313
M5,292089.1026090341,0.0001166385601050501
M5,294651.28771963966,0.0001296368450020977
M5,297213.4728302452,0.00014408366810222885
M5,299775.6579408508,0.0001601404555430008
M5,302337.8430514564,0.00017798662290665972
M5,304900.02816206194,0.0001978215799767786
M5,307462.2132726675,0.00021986695890640863
M5,310024.39838327304,0.00024436909069489276
M5,312586.5834938786,0.00027160175764503254
M5,315148.76860448415,0.00030186925255605866
M5,317710.9537150897,0.00033550977883526283
M5,320273.1388256953,0.0003728992295205122
M5,322835.3239363009,0.00041445538743974315
M5,325397.50904690643,0.000460642593439252
M5,327959.694157512,0.0005119769348426919
M5,330521.87926811754,0.0005690320121156696
M5,333084.0643787231,0.0006324453481715859
M5,335646.24948932865,0.0007029255119351201
M5,338208.43459993426,0.0007812600357607487
M5,340770.6197105398,0.0008683242151740553
M5,343332.8048211454,0.0009650908892625585
M5,345894.9899317509,0.0010726413110002892
M5,348457.1750423565,0.0011921772289691596
M5,351019.36015296204,0.001325034315476034
M5,353581.5452635676,0.0014726970911088093
M5,356143.73037417314,0.0016368155124957414
M5,358705.91548477876,0.0018192234086165874
M5,361268.1005953843,0.002021958971669485
M5,363830.28570598987,0.0022472875314547788
M5,366392.4708165954,0.0024977268677525127
M5,368954.655927201,0.0027760753435294517
M5,371516.84103780653,0.0030854431733309006
M5,374079.0261484121,0.003429287176244559
M5,376641.2112590177,0.0038114494017596383
M5,379203.39636962325,0.00423620006011939
M5,381765.5814802288,0.004708285236863081
M5,384327.76659083436,0.005232979924710655
M5,386889.9517014399,0.005816146965358775
M5,389452.1368120455,0.006464302559792916
M5,392014.321922651,0.007184689079115736
M5,394576.5070332566,0.007985355989466364
M5,397138.6921438622,0.008875249795270773
M5,399700.87725446775,0.009864314005832804
M5,402263.0623650733,0.01096360024227358
M5,404825.24747567886,0.012185391726308217
M5,407387.4325862844,0.013543340530700424
M5,409949.61769688997,0.015052620125006343
M5,412511.8028074955,0.01673009492112562
M5,415073.98791810113,0.018594508713130523
M5,417636.1730287067,0.02066669411696457
M5,420198.35813931224,0.02296980535025227
M5,422760.5432499178,0.02552957695325735
M5,425322.72836052335,0.028374611341890656
M5,427884.9134711289,0.03153669840583174
M5,430447.09858173446,0.03505117072289458
M5,433009.28369234,0.038957298358737305
M5,435571.46880294563,0.043298727663335236
M5,438133.6539135512,0.04812396896724722
M5,440695.83902415674,0.05348693862710566
M5,443258.0241347623,0.0594475614770436
M5,445820.20924536785,0.0660724404177423
M5,448382.3943559734,0.07343560062496295
M5,450944.57946657896,0.08161931669321154
M5,453506.7645771846,0.09071503195688808
M5,456068.9496877901,0.1008243802612432
M5,458631.1347983957,0.11206032160022722
M5,461193.31990900123,0.12454840431063328
M5,463755.5050196068,0.13842816792606386
M5,466317.69013021234,0.1538547023659504
M5,468879.8752408179,0.17100038088171682
M5,471442.06035142345,0.1900567861237083
M5,474004.24546202907,0.2112368508504011
M5,476566.4305726346,0.2347772371997846
M5,479128.6156832402,0.2609409811084545
M5,481690.80079384573,0.29002043142666845
M5,484252.9859044513,0.32234051657049456
M5,486815.17101505684,0.358262375212021
M5,489377.3561256624,0.3981873915762893
M5,491939.541236268,0.4425616804346183
M5,494501.72634687356,0.49188107190879554
M5,497063.9114574791,0.5466966517854446
M5,499626.0965680847,0.6076209192469868
M5,502188.2816786902,0.675334630824573
M5,504750.4667892958,0.7505944070460407
M5,507312.65189990134,0.8342411867741845
M5,509874.8370105069,0.9272096237025521
